p_0,p_1,p_2,p_3,p_4,p_5,p_6,libres,ocupados,hora,dia_semana
0,0,0,0,0,0,1,6,1,1429,3
0,0,0,0,0,0,1,6,1,1428,3
0,0,0,0,0,0,1,6,1,1427,3
0,0,0,0,0,0,1,6,1,1426,3
0,0,0,0,0,0,1,6,1,1425,3
0,0,0,0,0,0,1,6,1,1424,3
0,0,0,0,0,0,1,6,1,1430,3
0,0,0,0,0,0,1,6,1,1405,3
0,0,0,0,1,0,0,6,1,1236,2
0,0,0,0,1,0,0,6,1,1234,2
0,0,0,0,0,1,0,6,1,840,4
0,0,0,1,0,0,0,6,1,901,4
1,0,0,0,0,0,0,6,1,1284,1
1,0,0,0,0,0,0,6,1,1283,1
1,0,0,0,0,0,0,6,1,1282,1
1,0,0,0,0,0,0,6,1,1281,1
1,0,0,0,0,0,0,6,1,1280,1
1,0,0,0,0,0,0,6,1,1279,1
1,0,0,0,0,0,0,6,1,1278,1
1,0,0,0,0,0,0,6,1,1277,1
1,0,0,0,0,0,0,6,1,1276,1
1,0,0,0,0,0,0,6,1,1275,1
1,0,0,0,0,0,0,6,1,1274,1
1,0,0,0,0,0,0,6,1,1273,1
1,0,0,0,0,0,0,6,1,1272,1
1,0,0,0,0,0,0,6,1,1271,1
1,0,0,0,0,0,0,6,1,1270,1
0,0,0,1,0,0,0,6,1,815,4
0,0,0,1,0,0,0,6,1,816,4
0,0,0,1,0,0,0,6,1,817,4
0,0,0,1,0,0,0,6,1,818,4
0,0,0,1,0,0,0,6,1,819,4
0,0,0,1,0,0,0,6,1,820,4
0,0,0,0,0,1,0,6,1,839,4
0,0,0,1,0,0,0,6,1,821,4
1,0,0,0,0,0,0,6,1,1264,1
1,0,0,0,0,0,0,6,1,1265,1
1,0,0,0,0,0,0,6,1,1266,1
1,0,0,0,0,0,0,6,1,1267,1
1,0,0,0,0,0,0,6,1,1268,1
1,0,0,0,0,0,0,6,1,1269,1
0,0,0,1,0,0,0,6,1,822,4
0,0,0,0,0,1,0,6,1,838,4
0,0,0,0,0,1,0,6,1,837,4
0,0,0,0,0,1,0,6,1,836,4
0,0,0,0,0,1,0,6,1,816,4
0,0,0,0,0,1,0,6,1,815,4
0,0,0,0,0,1,0,6,1,814,4
0,0,0,0,0,1,0,6,1,813,4
0,0,0,0,0,1,0,6,1,812,4
0,0,0,0,0,1,0,6,1,811,4
0,0,0,0,0,1,0,6,1,817,4
0,0,0,0,0,1,0,6,1,810,4
0,0,0,0,0,1,0,6,1,808,4
0,0,0,0,0,1,0,6,1,807,4
0,0,0,0,0,1,0,6,1,806,4
0,0,0,0,0,1,0,6,1,805,4
0,0,0,0,0,1,0,6,1,804,4
0,0,0,0,1,0,0,6,1,1233,2
0,0,0,0,0,1,0,6,1,809,4
0,0,0,0,1,0,0,6,1,1235,2
0,0,0,0,0,1,0,6,1,818,4
0,0,0,0,0,1,0,6,1,820,4
0,0,0,0,0,1,0,6,1,834,4
0,0,0,0,0,1,0,6,1,833,4
0,0,0,0,0,1,0,6,1,832,4
0,0,0,0,0,1,0,6,1,831,4
0,0,0,0,0,1,0,6,1,830,4
0,0,0,0,0,1,0,6,1,829,4
0,0,0,0,0,1,0,6,1,819,4
0,0,0,0,0,1,0,6,1,828,4
0,0,0,0,0,1,0,6,1,826,4
0,0,0,0,0,1,0,6,1,825,4
0,0,0,0,0,1,0,6,1,824,4
0,0,0,0,0,1,0,6,1,823,4
0,0,0,0,0,1,0,6,1,822,4
0,0,0,0,0,1,0,6,1,821,4
0,0,0,0,0,1,0,6,1,827,4
0,0,0,0,0,0,1,6,1,1404,3
0,0,0,0,0,0,1,6,1,1403,3
0,0,0,0,0,0,1,6,1,1402,3
0,0,0,0,0,0,1,6,1,1345,3
0,0,0,0,0,0,1,6,1,1346,3
0,0,0,0,0,0,1,6,1,1347,3
0,0,0,0,0,0,1,6,1,1348,3
0,0,0,0,0,0,1,6,1,1349,3
0,0,0,0,0,0,1,6,1,1350,3
0,0,0,0,1,0,0,6,1,1263,2
0,0,0,0,1,0,0,6,1,1262,2
0,0,0,0,1,0,0,6,1,1261,2
0,0,0,0,1,0,0,6,1,1260,2
0,0,0,0,1,0,0,6,1,1259,2
0,0,0,0,1,0,0,6,1,1258,2
0,0,0,0,1,0,0,6,1,1257,2
0,0,0,0,1,0,0,6,1,1256,2
0,0,0,0,1,0,0,6,1,1255,2
0,0,0,0,1,0,0,6,1,1254,2
0,0,0,0,1,0,0,6,1,1253,2
0,0,0,0,0,1,0,6,1,427,2
0,0,0,0,0,1,0,6,1,428,2
0,0,0,0,0,1,0,6,1,429,2
0,0,0,0,0,1,0,6,1,430,2
0,0,0,0,1,0,0,6,1,1247,2
0,0,0,0,0,1,0,6,1,431,2
0,0,0,0,0,0,1,6,1,1344,3
0,0,0,0,0,1,0,6,1,432,2
0,0,0,0,1,0,0,6,1,1248,2
0,0,0,0,1,0,0,6,1,1249,2
0,0,0,0,1,0,0,6,1,1250,2
0,0,0,0,1,0,0,6,1,1251,2
0,0,0,0,0,0,1,6,1,1351,3
0,0,0,0,1,0,0,6,1,1252,2
0,0,0,0,0,1,0,6,1,433,2
0,0,0,0,0,0,1,6,1,1343,3
0,0,0,0,0,0,1,6,1,1342,3
0,0,0,0,0,0,1,6,1,1341,3
0,0,0,0,1,0,0,6,1,1269,2
0,0,0,0,1,0,0,6,1,1270,2
0,0,0,0,1,0,0,6,1,1271,2
0,0,0,0,1,0,0,6,1,1272,2
0,0,0,0,1,0,0,6,1,1273,2
0,0,0,0,1,0,0,6,1,1274,2
0,0,0,0,1,0,0,6,1,1268,2
0,0,0,0,1,0,0,6,1,1275,2
0,0,0,0,1,0,0,6,1,1278,2
0,0,0,0,0,0,1,6,1,1322,3
0,0,0,0,0,0,1,6,1,1319,3
0,0,0,0,0,0,1,6,1,1318,3
0,0,0,0,0,0,1,6,1,1317,3
0,0,0,0,0,0,1,6,1,1314,3
0,0,0,0,1,0,0,6,1,1276,2
0,0,0,0,0,1,0,6,1,426,2
0,0,0,0,1,0,0,6,1,1267,2
0,0,0,0,0,0,1,6,1,1325,3
0,0,0,0,0,0,1,6,1,1340,3
0,0,0,0,0,0,1,6,1,1339,3
0,0,0,0,0,0,1,6,1,1338,3
0,0,0,0,0,0,1,6,1,1337,3
0,0,0,0,1,0,0,6,1,1264,2
0,0,0,0,0,0,1,6,1,1335,3
0,0,0,0,1,0,0,6,1,1266,2
0,0,0,0,0,0,1,6,1,1334,3
0,0,0,0,0,0,1,6,1,1332,3
0,0,0,0,0,0,1,6,1,1331,3
0,0,0,0,0,0,1,6,1,1330,3
0,0,0,0,0,0,1,6,1,1329,3
0,0,0,0,1,0,0,6,1,1265,2
0,0,0,0,0,0,1,6,1,1326,3
0,0,0,0,0,0,1,6,1,1333,3
0,0,0,0,0,1,0,6,1,425,2
0,0,0,0,0,1,0,6,1,424,2
0,0,0,0,0,1,0,6,1,423,2
0,0,0,0,0,0,1,6,1,1383,3
0,0,0,0,0,0,1,6,1,1382,3
0,0,0,0,0,0,1,6,1,1381,3
0,0,0,0,0,0,1,6,1,1380,3
0,0,0,0,0,0,1,6,1,1379,3
0,0,0,0,0,0,1,6,1,1378,3
0,0,0,0,0,0,1,6,1,1384,3
0,0,0,0,0,0,1,6,1,1377,3
0,0,0,0,0,0,1,6,1,1375,3
0,0,0,0,0,0,1,6,1,1374,3
0,0,0,0,0,0,1,6,1,1373,3
0,0,0,0,0,0,1,6,1,1372,3
0,0,0,0,0,0,1,6,1,1371,3
0,0,0,0,0,0,1,6,1,1370,3
0,0,0,0,1,0,0,6,1,1245,2
0,0,0,0,0,0,1,6,1,1369,3
0,0,0,0,0,0,1,6,1,1385,3
0,0,0,0,0,0,1,6,1,1387,3
0,0,0,0,0,0,1,6,1,1401,3
0,0,0,0,0,0,1,6,1,1400,3
0,0,0,0,0,0,1,6,1,1399,3
0,0,0,0,0,0,1,6,1,1398,3
0,0,0,0,0,0,1,6,1,1397,3
0,0,0,0,0,0,1,6,1,1396,3
0,0,0,0,0,0,1,6,1,1386,3
0,0,0,0,0,0,1,6,1,1395,3
0,0,0,0,0,0,1,6,1,1393,3
0,0,0,0,0,0,1,6,1,1392,3
0,0,0,0,0,0,1,6,1,1391,3
0,0,0,0,0,0,1,6,1,1390,3
0,0,0,0,0,0,1,6,1,1389,3
0,0,0,0,0,0,1,6,1,1388,3
0,0,0,0,0,0,1,6,1,1394,3
0,0,0,1,0,0,0,6,1,814,4
0,0,0,0,0,0,1,6,1,1368,3
0,0,0,0,1,0,0,6,1,1246,2
0,0,0,0,0,0,1,6,1,1361,3
0,0,0,0,0,0,1,6,1,1360,3
0,0,0,0,0,0,1,6,1,1359,3
0,0,0,0,0,0,1,6,1,1358,3
0,0,0,0,0,0,1,6,1,1357,3
0,0,0,0,0,0,1,6,1,1356,3
0,0,0,0,0,0,1,6,1,1362,3
0,0,0,0,0,0,1,6,1,1355,3
0,0,0,0,0,0,1,6,1,1353,3
0,0,0,0,0,0,1,6,1,1352,3
1,0,0,0,0,0,0,6,1,1328,1
1,0,0,0,0,0,0,6,1,1329,1
1,0,0,0,0,0,0,6,1,1330,1
1,0,0,0,0,0,0,6,1,1331,1
0,0,0,0,0,0,1,6,1,1354,3
1,0,0,0,0,0,0,6,1,1315,1
0,0,0,0,0,0,1,6,1,1363,3
0,0,0,0,0,0,1,6,1,1365,3
1,0,0,0,0,0,0,6,1,1316,1
1,0,0,0,0,0,0,6,1,1317,1
1,0,0,0,0,0,0,6,1,1318,1
1,0,0,0,0,0,0,6,1,1319,1
1,0,0,0,0,0,0,6,1,1320,1
1,0,0,0,0,0,0,6,1,1321,1
0,0,0,0,0,0,1,6,1,1364,3
1,0,0,0,0,0,0,6,1,1322,1
1,0,0,0,0,0,0,6,1,1324,1
1,0,0,0,0,0,0,6,1,1325,1
1,0,0,0,0,0,0,6,1,1326,1
1,0,0,0,0,0,0,6,1,1327,1
0,0,0,0,0,0,1,6,1,1367,3
0,0,0,0,0,0,1,6,1,1366,3
1,0,0,0,0,0,0,6,1,1323,1
0,0,0,1,0,0,0,6,1,813,4
0,0,0,1,0,0,0,6,1,812,4
0,0,0,1,0,0,0,6,1,811,4
0,0,0,1,0,0,0,6,1,453,1
0,0,0,1,0,0,0,6,1,452,1
0,0,0,1,0,0,0,6,1,451,1
0,0,0,1,0,0,0,6,1,450,1
0,0,0,1,0,0,0,6,1,449,1
0,0,0,1,0,0,0,6,1,448,1
0,0,0,1,0,0,0,6,1,447,1
0,0,0,1,0,0,0,6,1,446,1
0,0,0,1,0,0,0,6,1,445,1
0,0,0,1,0,0,0,6,1,444,1
0,0,0,1,0,0,0,6,1,443,1
0,0,0,1,0,0,0,6,1,442,1
0,0,0,1,0,0,0,6,1,441,1
0,0,0,1,0,0,0,6,1,440,1
0,0,0,1,0,0,0,6,1,439,1
0,0,0,1,0,0,0,6,1,438,1
0,0,0,1,0,0,0,6,1,437,1
1,0,0,0,0,0,0,6,1,1327,0
1,0,0,0,0,0,0,6,1,1328,0
1,0,0,0,0,0,0,6,1,1329,0
1,0,0,0,0,0,0,6,1,1330,0
0,0,0,1,0,0,0,6,1,427,1
0,0,0,1,0,0,0,6,1,428,1
0,0,0,1,0,0,0,6,1,454,1
0,0,0,1,0,0,0,6,1,429,1
0,0,0,1,0,0,0,6,1,431,1
0,0,0,1,0,0,0,6,1,432,1
0,0,0,1,0,0,0,6,1,433,1
0,0,0,1,0,0,0,6,1,434,1
0,0,0,1,0,0,0,6,1,435,1
0,0,0,1,0,0,0,6,1,436,1
0,0,0,1,0,0,0,6,1,430,1
1,0,0,0,0,0,0,6,1,802,1
1,0,0,0,0,0,0,6,1,803,1
1,0,0,0,0,0,0,6,1,804,1
1,0,0,0,0,0,0,6,1,915,1
1,0,0,0,0,0,0,6,1,916,1
1,0,0,0,0,0,0,6,1,917,1
1,0,0,0,0,0,0,6,1,918,1
1,0,0,0,0,0,0,6,1,919,1
1,0,0,0,0,0,0,6,1,920,1
1,0,0,0,0,0,0,6,1,914,1
1,0,0,0,0,0,0,6,1,921,1
1,0,0,0,0,0,0,6,1,923,1
1,0,0,0,0,0,0,6,1,924,1
1,0,0,0,0,0,0,6,1,925,1
1,0,0,0,0,0,0,6,1,926,1
1,0,0,0,0,0,0,6,1,927,1
1,0,0,0,0,0,0,6,1,928,1
1,0,0,0,0,0,0,6,1,922,1
1,0,0,0,0,0,0,6,1,1326,0
1,0,0,0,0,0,0,6,1,913,1
1,0,0,0,0,0,0,6,1,911,1
1,0,0,0,0,0,0,6,1,805,1
1,0,0,0,0,0,0,6,1,902,1
1,0,0,0,0,0,0,6,1,903,1
1,0,0,0,0,0,0,6,1,904,1
0,0,1,0,0,0,0,6,1,672,4
0,0,1,0,0,0,0,6,1,671,4
1,0,0,0,0,0,0,6,1,912,1
0,0,1,0,0,0,0,6,1,668,4
0,0,1,0,0,0,0,6,1,664,4
1,0,0,0,0,0,0,6,1,905,1
1,0,0,0,0,0,0,6,1,906,1
1,0,0,0,0,0,0,6,1,907,1
1,0,0,0,0,0,0,6,1,908,1
1,0,0,0,0,0,0,6,1,909,1
0,0,1,0,0,0,0,6,1,665,4
1,0,0,0,0,0,0,6,1,1325,0
1,0,0,0,0,0,0,6,1,1324,0
1,0,0,0,0,0,0,6,1,1323,0
1,0,0,0,0,0,0,6,1,1291,0
1,0,0,0,0,0,0,6,1,1292,0
1,0,0,0,0,0,0,6,1,1293,0
1,0,0,0,0,0,0,6,1,1294,0
1,0,0,0,0,0,0,6,1,1295,0
1,0,0,0,0,0,0,6,1,1296,0
1,0,0,0,0,0,0,6,1,1290,0
1,0,0,0,0,0,0,6,1,1299,0
1,0,0,0,0,0,0,6,1,1301,0
1,0,0,0,0,0,0,6,1,1303,0
1,0,0,0,0,0,0,6,1,1304,0
1,0,0,0,0,0,0,6,1,1306,0
1,0,0,0,0,0,0,6,1,756,4
1,0,0,0,0,0,0,6,1,757,4
1,0,0,0,0,0,0,6,1,1300,0
1,0,0,0,0,0,0,6,1,758,4
1,0,0,0,0,0,0,6,1,1289,0
1,0,0,0,0,0,0,6,1,1287,0
1,0,0,0,0,0,0,6,1,1279,0
1,0,0,0,0,0,0,6,1,1278,0
1,0,0,0,0,0,0,6,1,1277,0
1,0,0,0,0,0,0,6,1,1276,0
1,0,0,0,0,0,0,6,1,1275,0
1,0,0,0,0,0,0,6,1,1274,0
1,0,0,0,0,0,0,6,1,1288,0
1,0,0,0,0,0,0,6,1,1273,0
1,0,0,0,0,0,0,6,1,1269,0
1,0,0,0,0,0,0,6,1,1268,0
1,0,0,0,0,0,0,6,1,1282,0
1,0,0,0,0,0,0,6,1,1284,0
1,0,0,0,0,0,0,6,1,1285,0
1,0,0,0,0,0,0,6,1,1286,0
1,0,0,0,0,0,0,6,1,1271,0
1,0,0,0,0,0,0,6,1,929,1
1,0,0,0,0,0,0,6,1,759,4
1,0,0,0,0,0,0,6,1,761,4
0,0,0,1,0,0,0,6,1,962,2
0,0,0,1,0,0,0,6,1,961,2
0,0,0,1,0,0,0,6,1,960,2
0,0,0,1,0,0,0,6,1,959,2
0,0,0,1,0,0,0,6,1,958,2
1,0,0,0,0,0,0,6,1,1312,0
1,0,0,0,0,0,0,6,1,1311,0
1,0,0,0,0,0,0,6,1,1314,0
1,0,0,0,0,0,0,6,1,1317,0
1,0,0,0,0,0,0,6,1,1318,0
1,0,0,0,0,0,0,6,1,1319,0
1,0,0,0,0,0,0,6,1,1320,0
1,0,0,0,0,0,0,6,1,1321,0
1,0,0,0,0,0,0,6,1,1322,0
1,0,0,0,0,0,0,6,1,1315,0
1,0,0,0,0,0,0,6,1,760,4
1,0,0,0,0,0,0,6,1,1310,0
1,0,0,0,0,0,0,6,1,1308,0
1,0,0,0,0,0,0,6,1,762,4
1,0,0,0,0,0,0,6,1,763,4
1,0,0,0,0,0,0,6,1,764,4
1,0,0,0,0,0,0,6,1,765,4
1,0,0,0,0,0,0,6,1,766,4
1,0,0,0,0,0,0,6,1,767,4
1,0,0,0,0,0,0,6,1,1309,0
1,0,0,0,0,0,0,6,1,768,4
1,0,0,0,0,0,0,6,1,770,4
1,0,0,0,0,0,0,6,1,771,4
1,0,0,0,0,0,0,6,1,772,4
1,0,0,0,0,0,0,6,1,773,4
1,0,0,0,0,0,0,6,1,774,4
1,0,0,0,0,0,0,6,1,1307,0
1,0,0,0,0,0,0,6,1,769,4
0,0,0,0,0,0,1,6,1,1313,3
1,0,0,0,0,0,0,6,1,930,1
1,0,0,0,0,0,0,6,1,932,1
1,0,0,0,0,0,0,6,1,1257,1
1,0,0,0,0,0,0,6,1,1256,1
1,0,0,0,0,0,0,6,1,1255,1
1,0,0,0,0,0,0,6,1,1254,1
1,0,0,0,0,0,0,6,1,1253,1
1,0,0,0,0,0,0,6,1,1252,1
1,0,0,0,0,0,0,6,1,1251,1
1,0,0,0,0,0,0,6,1,1250,1
1,0,0,0,0,0,0,6,1,1249,1
1,0,0,0,0,0,0,6,1,1248,1
1,0,0,0,0,0,0,6,1,1247,1
1,0,0,0,0,0,0,6,1,1246,1
1,0,0,0,0,0,0,6,1,1245,1
1,0,0,0,0,0,0,6,1,1244,1
1,0,0,0,0,0,0,6,1,1243,1
0,0,1,0,0,0,0,6,1,757,4
1,0,0,0,0,0,0,6,1,1242,1
0,0,0,0,1,0,0,6,1,1231,2
0,0,1,0,0,0,0,6,1,506,2
1,0,0,0,0,0,0,6,1,1230,1
1,0,0,0,0,0,0,6,1,1231,1
1,0,0,0,0,0,0,6,1,1232,1
1,0,0,0,0,0,0,6,1,1233,1
1,0,0,0,0,0,0,6,1,1258,1
1,0,0,0,0,0,0,6,1,1234,1
1,0,0,0,0,0,0,6,1,1236,1
1,0,0,0,0,0,0,6,1,1237,1
1,0,0,0,0,0,0,6,1,1238,1
1,0,0,0,0,0,0,6,1,1239,1
1,0,0,0,0,0,0,6,1,1240,1
1,0,0,0,0,0,0,6,1,1241,1
1,0,0,0,0,0,0,6,1,1235,1
1,0,0,0,0,0,0,6,1,1259,1
1,0,0,0,0,0,0,6,1,1260,1
1,0,0,0,0,0,0,6,1,1261,1
0,0,0,1,0,0,0,6,1,796,4
0,0,0,1,0,0,0,6,1,797,4
0,0,0,1,0,0,0,6,1,798,4
0,0,0,1,0,0,0,6,1,799,4
0,0,0,1,0,0,0,6,1,800,4
0,0,0,1,0,0,0,6,1,801,4
0,0,0,1,0,0,0,6,1,795,4
0,0,0,1,0,0,0,6,1,802,4
0,0,0,1,0,0,0,6,1,804,4
0,0,0,1,0,0,0,6,1,805,4
0,0,0,1,0,0,0,6,1,806,4
0,0,0,1,0,0,0,6,1,807,4
0,0,0,1,0,0,0,6,1,809,4
0,0,0,1,0,0,0,6,1,810,4
0,0,0,1,0,0,0,6,1,803,4
0,0,1,0,0,0,0,6,1,741,4
0,0,0,1,0,0,0,6,1,794,4
0,0,0,1,0,0,0,6,1,792,4
0,0,0,1,0,0,0,6,1,777,4
0,0,0,1,0,0,0,6,1,778,4
0,0,0,1,0,0,0,6,1,779,4
0,0,0,1,0,0,0,6,1,780,4
0,0,0,1,0,0,0,6,1,781,4
0,0,0,1,0,0,0,6,1,782,4
0,0,0,1,0,0,0,6,1,793,4
0,0,0,1,0,0,0,6,1,783,4
1,0,0,0,0,0,0,6,1,1262,1
0,0,0,1,0,0,0,6,1,786,4
0,0,0,1,0,0,0,6,1,787,4
1,0,0,0,0,0,0,6,1,1263,1
0,0,0,1,0,0,0,6,1,789,4
0,0,0,1,0,0,0,6,1,791,4
0,0,0,1,0,0,0,6,1,784,4
0,0,1,0,0,0,0,6,1,740,4
0,0,0,0,1,0,0,6,1,1230,2
0,0,1,0,0,0,0,6,1,738,4
1,0,0,0,0,0,0,6,1,835,2
1,0,0,0,0,0,0,6,1,833,2
1,0,0,0,0,0,0,6,1,832,2
1,0,0,0,0,0,0,6,1,831,2
1,0,0,0,0,0,0,6,1,829,2
1,0,0,0,0,0,0,6,1,827,2
1,0,0,0,0,0,0,6,1,838,2
1,0,0,0,0,0,0,6,1,826,2
1,0,0,0,0,0,0,6,1,812,2
1,0,0,0,0,0,0,6,1,811,2
0,0,0,0,1,0,0,6,1,810,2
1,0,0,0,0,0,0,6,1,805,2
1,0,0,0,0,0,0,6,1,804,2
1,0,0,0,0,0,0,6,1,803,2
0,0,0,0,1,0,0,6,1,813,2
1,0,0,0,0,0,0,6,1,802,2
0,0,0,0,1,0,0,6,1,839,2
0,0,0,0,1,0,0,6,1,844,2
1,0,0,0,0,0,0,6,1,933,1
1,0,0,0,0,0,0,6,1,934,1
1,0,0,0,0,0,0,6,1,935,1
0,0,1,0,0,0,0,6,1,690,4
1,0,0,0,0,0,0,6,1,936,1
0,0,1,0,0,0,0,6,1,692,4
0,0,0,0,1,0,0,6,1,843,2
1,0,0,0,0,0,0,6,1,937,1
0,0,1,0,0,0,0,6,1,696,4
0,0,1,0,0,0,0,6,1,697,4
1,0,0,0,0,0,0,6,1,865,2
1,0,0,0,0,0,0,6,1,858,2
1,0,0,0,0,0,0,6,1,852,2
1,0,0,0,0,0,0,6,1,847,2
1,0,0,0,0,0,0,6,1,938,1
1,0,0,0,0,0,0,6,1,931,1
1,0,0,0,0,0,0,6,1,801,2
1,0,0,0,0,0,0,6,1,1136,1
0,0,1,0,0,0,0,6,1,722,4
0,0,1,0,0,0,0,6,1,723,4
0,0,1,0,0,0,0,6,1,520,2
0,0,1,0,0,0,0,6,1,725,4
0,0,1,0,0,0,0,6,1,519,2
0,0,0,0,1,0,0,6,1,1225,2
0,0,1,0,0,0,0,6,1,522,2
0,0,1,0,0,0,0,6,1,517,2
0,0,1,0,0,0,0,6,1,731,4
0,0,1,0,0,0,0,6,1,514,2
0,0,0,0,1,0,0,6,1,1227,2
0,0,1,0,0,0,0,6,1,512,2
0,0,1,0,0,0,0,6,1,510,2
0,0,0,0,1,0,0,6,1,1229,2
0,0,1,0,0,0,0,6,1,516,2
1,0,0,0,0,0,0,6,1,799,2
0,0,1,0,0,0,0,6,1,529,2
0,0,1,0,0,0,0,6,1,716,4
1,0,0,0,0,0,0,6,1,1137,1
1,0,0,0,0,0,0,6,1,1145,1
0,0,0,0,0,0,1,6,1,1201,2
0,0,0,0,0,0,1,6,1,1202,2
1,0,0,0,0,0,0,6,1,1149,1
1,0,0,0,0,0,0,6,1,1153,1
0,0,1,0,0,0,0,6,1,717,4
1,0,0,0,0,0,0,6,1,1154,1
0,0,1,0,0,0,0,6,1,558,2
0,0,1,0,0,0,0,6,1,700,4
0,0,1,0,0,0,0,6,1,547,2
0,0,1,0,0,0,0,6,1,534,2
0,0,1,0,0,0,0,6,1,531,2
0,0,1,0,0,0,0,6,1,715,4
0,0,1,0,0,0,0,6,1,659,4
0,0,0,0,0,0,1,6,1,1312,3
0,0,0,0,0,0,1,6,1,1310,3
0,0,0,0,1,0,0,6,1,1279,2
0,0,0,0,1,0,0,6,1,1244,4
0,0,0,0,0,1,0,6,1,870,2
0,0,0,0,1,0,0,6,1,1243,4
0,1,0,0,0,0,0,6,1,1152,3
0,0,0,0,1,0,0,6,1,1242,4
0,0,0,0,0,1,0,6,1,869,2
0,1,0,0,0,0,0,6,1,1153,3
0,1,0,0,0,0,0,6,1,1154,3
0,0,0,0,1,0,0,6,1,1241,4
0,0,0,0,1,0,0,6,1,1240,4
0,1,0,0,0,0,0,6,1,1155,3
0,0,0,1,0,0,0,6,1,483,4
0,0,0,0,1,0,0,6,1,1239,4
0,0,0,1,0,0,0,6,1,484,4
0,0,0,1,0,0,0,6,1,485,4
0,0,0,0,1,0,0,6,1,1238,4
0,0,0,1,0,0,0,6,1,487,4
0,0,0,0,1,0,0,6,1,1228,4
0,0,0,0,1,0,0,6,1,1229,4
0,0,0,1,0,0,0,6,1,491,4
0,0,0,0,1,0,0,6,1,1230,4
0,0,0,0,1,0,0,6,1,1231,4
0,0,0,0,1,0,0,6,1,1232,4
1,0,0,0,0,0,0,6,1,1281,0
0,0,0,1,0,0,0,6,1,490,4
0,0,0,0,1,0,0,6,1,1234,4
0,0,0,0,1,0,0,6,1,1235,4
0,0,0,1,0,0,0,6,1,489,4
0,0,0,0,1,0,0,6,1,1236,4
0,0,0,1,0,0,0,6,1,488,4
0,0,0,0,1,0,0,6,1,1237,4
0,0,0,0,1,0,0,6,1,1233,4
0,0,0,0,0,1,0,6,1,871,2
0,0,0,0,1,0,0,6,1,1245,4
0,1,0,0,0,0,0,6,1,1150,3
0,0,0,0,1,0,0,6,1,1262,4
0,0,0,0,1,0,0,6,1,1263,4
0,0,0,0,1,0,0,6,1,1264,4
0,0,0,0,1,0,0,6,1,1265,4
0,0,0,0,1,0,0,6,1,1266,4
0,0,0,0,1,0,0,6,1,1267,4
0,0,0,0,1,0,0,6,1,1261,4
0,0,0,0,1,0,0,6,1,1268,4
0,0,0,0,1,0,0,6,1,1270,4
0,0,0,0,1,0,0,6,1,1272,4
0,0,0,0,1,0,0,6,1,1273,4
0,0,0,0,1,0,0,6,1,1274,4
0,0,0,0,1,0,0,6,1,1275,4
0,0,0,0,1,0,0,6,1,1276,4
0,0,0,0,1,0,0,6,1,1269,4
0,0,0,0,1,0,0,6,1,1227,4
0,0,0,0,1,0,0,6,1,1260,4
0,0,0,0,1,0,0,6,1,1258,4
0,0,0,0,0,1,0,6,1,872,2
0,0,0,0,1,0,0,6,1,1246,4
0,0,0,0,1,0,0,6,1,1247,4
0,1,0,0,0,0,0,6,1,1149,3
0,0,0,0,1,0,0,6,1,1248,4
0,0,0,0,1,0,0,6,1,1249,4
0,0,0,0,1,0,0,6,1,1259,4
0,0,0,0,1,0,0,6,1,1250,4
0,0,0,0,1,0,0,6,1,1252,4
0,0,0,0,1,0,0,6,1,1253,4
0,0,0,0,1,0,0,6,1,1254,4
0,0,0,0,1,0,0,6,1,1255,4
0,0,0,0,1,0,0,6,1,1256,4
0,0,0,0,1,0,0,6,1,1257,4
0,0,0,0,1,0,0,6,1,1251,4
0,0,0,0,1,0,0,6,1,1226,4
0,0,0,0,1,0,0,6,1,1225,4
0,0,0,0,1,0,0,6,1,1224,4
0,0,0,0,0,1,0,6,1,1123,4
0,0,0,0,0,1,0,6,1,1124,4
0,0,1,0,0,0,0,6,1,450,4
0,0,1,0,0,0,0,6,1,449,4
0,0,1,0,0,0,0,6,1,448,4
0,0,1,0,0,0,0,6,1,447,4
0,0,0,0,0,1,0,6,1,1122,4
0,0,1,0,0,0,0,6,1,446,4
0,0,1,0,0,0,0,6,1,444,4
0,0,1,0,0,0,0,6,1,443,4
0,0,1,0,0,0,0,6,1,442,4
0,0,1,0,0,0,0,6,1,441,4
0,1,0,0,0,0,0,6,1,1163,3
0,1,0,0,0,0,0,6,1,1162,3
0,0,1,0,0,0,0,6,1,445,4
0,1,0,0,0,0,0,6,1,1161,3
0,0,0,0,0,1,0,6,1,1121,4
0,0,0,0,0,1,0,6,1,1119,4
0,0,0,0,0,1,0,6,1,864,2
0,0,1,0,0,0,0,6,1,458,4
0,0,1,0,0,0,0,6,1,457,4
0,0,1,0,0,0,0,6,1,456,4
0,0,1,0,0,0,0,6,1,455,4
0,0,0,0,0,1,0,6,1,1114,4
0,0,0,0,0,1,0,6,1,1120,4
0,0,1,0,0,0,0,6,1,454,4
0,0,1,0,0,0,0,6,1,452,4
0,0,1,0,0,0,0,6,1,451,4
0,0,0,0,0,1,0,6,1,1115,4
0,0,0,0,0,1,0,6,1,1116,4
0,0,0,0,0,1,0,6,1,1117,4
0,0,0,0,0,1,0,6,1,1118,4
0,0,1,0,0,0,0,6,1,453,4
0,0,0,0,1,0,0,6,1,1277,4
0,0,0,0,0,1,0,6,1,865,2
0,1,0,0,0,0,0,6,1,1159,3
0,0,0,0,1,0,0,6,1,1212,4
